Görüş,Sentiment_Label
genel olarak iyi. diğer eski aspiratör e göre sessiz fakat süper aman aman abartıldığı kadar sessiz değil. çekiş güçü sessiz olan 1.2.3 kademelerde zaman yeterli değil. 4.5. kademelerde çekiş gücü iyi zaman sesli çalıyor. piyasanın pahalı ürünü değer mi tekrar düşünmek gerekli.bence değmez. teknik servis evime 500 mt mesafede fakat 4 günde gelemediler. randevu alınca eski aspiratörü söktüm ev kaos çıktı . son kendim monte ettim .,tarafsız
urun gayet kullanışlı,tarafsız
ürün fiyatı uygun elime geç ulaştı,tarafsız
görüntü kalitesi kötü,tarafsız
"ürünü iki yıldır kullanıyorum, memnunum emiş gücü güzel tabiki ilk alındığı zamana göre azalıyor filtresi zamanla kirlenip tıkandığı temizlendiğinde norrmal , performansından ben memnunum , araştırararak arkadaşlarımın kullandığı markalar arasında seçerek aldım memnunum, hatta temizlettiğim halıları süpürdüğüm çıkan kire inanamadım.köşe bucak herşeyi çekiyor, temizlik yaptıktan sonra içim rahat, koku yapıyor diyenler ilk başta bende sorun oldu,hatta moralim bozulmuştu fakat sonra anladım ıslak zeminler süpürüldüğünde koku yapıyor, artık dikkat ediyorum banyo zemini nemli yada ıslakken süpürmekten vazgeçtiğimden beri koku yapması kesildi. olumsuz yorum yapanlara baktığımda bende hiçbiri olmadı borusu heryeri sağlam hatta elimden çekiyor çekiştire çekiştire süpürüyorum inşaat pisliği temizlediğim oldu buna rağmen heryeri sağlam , verdiğim parayı kat kat amorti ettiğini düşünüyorum.",tarafsız
kargoya geç veriyorlar,tarafsız
ürünü tereddüt ederek almama rağmen beklentilerimi karşıladı diyebilirim. fiyat kalite olarak gayet makul bir seviyede. günlük kullanım fritöz arayanlara bir numaralı tavsiye edebileceğim bir ürün.,tarafsız
1-aldığım ürün geç geldi.2-aldığım ürünün içinden parçası eksik çıktı.aldığım ürün arçeli̇k 1261 blendir seti eksik parçasını servisinden parayla alacam.bana gelen ürünün durumu bu..,tarafsız
yorumum hakaret içerdiği silinmiş satıcı türlü zorluğu yapsın maddi manevi bir diyemiyelim güzel memleket iyi polis kötü polis suçlu zaman müşteriler neyse ben aldım uğraştım tavsiye etmem yanlış adrese gönderen ürünü bana sormadan kargodan çeken telefonda ayrı mesajda ayrı apayrı konuşan insanlar neler yazsak 11.11 indirim alalım dedik yanlış adrese gönderim oldu nakliye ye ayrı para verdik çektiğimiz çile zaten paha biçilmez senelerdir internet alışverişi yaparım kadar sıkıntı çinden gelen iade ettiğim üründe bile yaşamadım anlayın artık...,tarafsız
yeni evlendiğimiz birçok ürün almak yerine tek bir ürün almayı tercih ettik böylece rendeden doğrayıcıdan çırpıcıya hatta karıştırıc kadar hepsine sahip olmuş olduk ekonomik oldu yer kaplamıyor motor gücü olarak 1000 watt sert besinlerde bile parçalayarak sorun yaşamamamızı sağladı hemen hemen bir aydır kullanıyoruz memnunuz teşekkürler,tarafsız
tek kelimeyle rezalet şarzı arızalı gittigidiyor dan aldım değiştirmiyorlar,tarafsız
merhaba ürünümüz yeni geldi hemen denedik. memnun kaldık. evi önce süpürmüyormuşuz onu anladık.ürün aşırı küçük değil orta boyda çekimi mükemel. bir tanede köydeki evimize alacağız. zaman geçtikçe çekim gücü düşüyor diyolar filtre temizliği önemli tabiki yapılmazsa gücü düşebilir. teşekkürler amazzon.,tarafsız
ürün fiyata kadar olur cinsinden iş görür dikkat etmek lazım kapağı açıldığında arkaya doğru tamamen açıldığı dengeyi bozuyo sabit durmadığı tutmak gerekiyor şiş koyarken alırken uğraştırıyor neyse dediğim uzun lafın kısası fiyata kadar,tarafsız
profilo .. ucuz modeli . kapak plastik rafları kalitesiz . kaporta kalitesiz. soğutucu derece ayarı dengesiz parasına göre işte,tarafsız
ürün taahhüt ettikleri tarihte sıkıntısız elime geçti. fiyat olarak iyi. i̇nce hesaptan ilk alışverişimdi. memnun kaldım. teşekkürler.,tarafsız
buhar gucu araliksiz kullanilamiyor. cok hafif kullanimi gerkcekten rahat fakat buhar gucu yetersiz.,tarafsız
ürün hız olarak iyi.ekran kartı düşük olduğu yüksek grafik gerektiren oyun uygulamalarda yavaşlama olabilir.fan sesi biraz yüksek.sürekli uğultuyu dinlemek zorundasınız.qoudro yenilikler yazılan 6 adet özellikten 4 tanesi anakart desteklemediği çalışmıyor.,tarafsız
ürün teslimatı rezalet keşke almasaydım,tarafsız
"ürün fiyatına göre iyi; fakat dışarıdaki sesi fazla geçiriyor sesi önceki yorumlarda belirtildiği yeterli değil. xiaomi telefonumla uyumlu olacağını, böyle bir sorun yaşamayacağımı düşünmüştüm; fakat aynı sorun bende gerçekleşti.",tarafsız
olumsuz yönleri: bende cok iyi bildigim bi urunu aldim sandim cevremde herkes kullaniyo cok memnun tamamen bi hayal kirikligi yasadim 41gun oldu alali geri iade hakkimda yok hic cekmiyo cekimgucu zayif servisde bukadar cekiyo deyip gecistirdi beni almak isteyenler mutlaka gorup deneyip magazasindan alsin bence simdi 400 tl letgoyo koydum okadar memnun degilim umarim yetkililer sesimi duyarda bi geri donus yapar urunun arkasinda durur,tarafsız
"ürün genel olarak s kalitesi bakımından iyi..bir kulaklık kullandım..hiç kulak içi kulaklık uyumsuzluğu yaşamamış idim..fakat üründe 15 dak dan fazla müzik dinlemek bir eziyet oldu..kulak içinde giderek artan bir baskı ağrı hissettim..amazzon sağ olsun,iade politikası başka bir ürün alma şansım oluştu...",tarafsız
hozlı mağaza özenli paket,tarafsız
eh iste çokta ahım şahım degildi ıdare eder,tarafsız
rezalet bir yorum yapılmış. anlayamadım. bıçağa ilk günden olduğunu açıklayabilir misiniz? garantiden çözüm üretmediler mi? 10 seneyi aşkındır arzum doğrayıcı kullanıyorum. bir sorun çıkarmadı. dün düşürüp cam kassini çatlattım. aynı marka almayı düşünüyorum. rezalet yorumunu okuyunca yazmak ishtiyacı hissettim. not mecburi̇ not vermek zorunda kaldim,tarafsız
cihaz nekadar iyi yada kötü olursa olsun telefon özellikleri iyi değilse keyf almak mümkün değil telefon özellikleri önemli̇,tarafsız
evet. fakat alttaki rezistans kısmı yamuk duruyor.fakat çalışması normal. aynı ürünü birde mağazada bakacam aynı sorun yok. farklı iade etcem.,tarafsız
kardeşime çeyiz hediyesi olarak aldım beğenildi,tarafsız
malesef ürünün bir tarafında darbeye bağlı bükülme olmuştu. ayrıca içinde lekeler vardı. bükülmeyi biraz zorlayarak düzelttik. mağaza değişim yapabilirz dedi 50 tllik ürün iade değişim istemedik.,tarafsız
güzel bir ürün 2k,tarafsız
haznesi çatlak geldi nereden bulabilirim haznesini,tarafsız
"ürün biraz önce geldi. öncelikle 2 günde geldi, paket biraz ezilmişti ürün sağlam çıktı, son kullanma tarihi 2sene sonrasına iyi. yalnız ben şöyle bi talihsizlik yaşadım, light söylemem gerekirken medium söylemişim, buğday tenliyim ürün yine baya koyu oldu, kullanamayacağım durumda kaldı elimde.",tarafsız
düşündüğümüz kadar iyi değildi,tarafsız
hediye olarak aldım ben fazla kullanmadım çokta bir sey beklemeyin ütü cok kullanan biriyseniz iyisini alin,tarafsız
evet .fiyatına göre iyi.cok yüksek performans yüksek fiyatlı başka ürünler secilebilir,tarafsız
güzel,tarafsız
uzaktan kumandalı modelin hiçbir esprisi yok.tavsiyem termostatlı ucuz modelleri tercih edin,tarafsız
ürün güzel bir ürün olmakla birlikte bankacılık ödeme işlemleri pandemi döneminde sıklıkla kullandığım pnfc özelliği olmaması nedeni iade etmek durumunda kaldım.nfc özelliğinin olmadığını telefonda kurulum yaptıktan sonra anlayabildim.firma nedenle ürünün iadesi biraz itiraz etti sonuçta ürünü geri alarak paramın iadesini yaptı.ürün iadesi kutunun hasar görmeden firmaya ürünle birlikte gönderilmesi konusuna dikkat edilmesi lazım.,tarafsız
olumsuz yönleri: kullanışlı bir fritöz diyemem ben bunun için. gerçekten yağ çekiyor bütün yiyecekler kızartma kızartmalıktan çıkıyor,tarafsız
kırışıklığı güzel açıyor.sevdim iyiki almışım,tarafsız
kalite siemens zaman gibi!,tarafsız
"avantajlar : kalite , marka<br />bu fiyata kalite kaçmaz",tarafsız
olumlu yönleri: olumlu hiçbir yanį yok mağdur olduk. olumsuz yönleri: sakın almayın 5 para etmez müşteri memnuniyeti yok geldiği gün bozuk çıktı değişime gönderdik kaç gün oldu bana uçak yapįyolar altı üstü blendir seti bunu lazım aldık bekleyelim değil verdimiz para haram zıkkım olsun inşallah hayrını göremezler,tarafsız
ucuz olan bir gözlük aynı hazzı verebiliyor gözlüğün kafamıza taktığımız lastikli kısmı kötü sürekli kayıyor tutmak gerekiyor kumanda oyunlara uymuyor ancak s açıp kapatmaya video değiştirmeye yarıyor,tarafsız
umduğumdan büyük geldi̇... görsel olarak hoşuma gi̇tti̇... gayet i̇yi̇...,tarafsız
geç geldi,tarafsız
altından su akıtıyor bilmem nedendir,tarafsız
ürünün aksesuarları cok cazip fakat beklentiye göre hayal kırıklığı söz konusu olabiliyoruz 150 lira verilip düşük bir cekis performansı görmek bende ürünü iade etme ihtiyacı hissettirdi cekis performansı bence cok düşül alırken cakmakliktan calisan bir cihaza 150 lira verceginizi unutmayın ben idaede ettim.. koltukların el girmeyen kısımlardaki yerleri cekmiyor pislikler öyle kalıyor sesi cok keske sesi kadar çekse,tarafsız
ürüne diyecek sözüm yok ürün güzel. ancak paketleme yanlış yapılmış. ürün bir şeye sarılmadan kutuya sıkıştırılmış. sprey düğmesi kapakla bütün olduğu kapakla beraber sıkışık kutuda kırılmış kullanılamaz halde. böyle bir ürün baloncuklu naylona sarılmış olsa hassas ürün koruma altına alınmış olurdu.,tarafsız
mükemmel 👌,tarafsız
makina umduğumdan güzel çıktı s çıkardığından bahsediliyor tam tersi sesi çıkmıyor sadece ilk başta su alırken s çıkarıyor sıkarken bile sesi çıkmıyor tek kusuru 7 kilo programları uzun yıkıyor diğer kısa programları güzel kargo tam dediği günde getirdi ertesi gün kuruldu,tarafsız
"monitör genel anlamıyla gayet hoş başarılı fakat indirimdeyken satın almıştım bir adet ölü pikselli geldi, iade etmek durumda kaldım, hoş olmadı",tarafsız
memnun kaldım . zaten uzun süredir kullandığım bir üründür,tarafsız
kaliteli hesaplı,tarafsız
avantajlar : kaliteli<br />urun saglam dayanikli,tarafsız
harika bir ürün beğendim 👍,tarafsız
muhteşem memnunum,tarafsız
tabanı çıkmış olarak geldi. kablolar meydandaydı.uğraşmak istemediğimden japon yapıştırdım idare ediyor.,tarafsız
ürün zamana kadar kampanyalı olarak satılacak..?,tarafsız
tavsiye edeceğim bir ürün. emiş kuvveti güçlü.,tarafsız
gereksiz bir ürün aldığıma pişmanım parayı sokağa atsan iyi azından bi çocuk alır bunu çocuğa versen on dk sıkılır atar köşeye,tarafsız
"cihazım kendisi güzel, fakat ön tarafa takılan kumandayı algılamasını saglayan ufak cihazın girişi cok kalitesiz. tv yi kendi sehpası üzerinde yön degistirerek kullandıgım icin hemen zedelendi tamir ettirmem gerekti. kısa bir süre sonra sorun tekrarladı. baska cihaza gectim.",tarafsız
"malzeme olarak üst düzey bir kasa beklemeyin, paketleme teslimat hızlı güzel.",tarafsız
mağaza isteğimi hemen kargoladı,tarafsız
ilk güzel s veriyordu çabuk bozulur oldu,tarafsız
"olumlu yönleri: harika keskin bıçağı atarsan at harika kesiyor mutfakta olmazsa olmaz bir alet beğendim 2 günde kapıma kadar geldi uygun fiyatlı harika bir mutfark robotu hızlı güvenilir adres güvenilir alışveriş, hızlı güven veren kargo sayesinde mutlu yüzler",tarafsız
ürünü kesinlikle beğenmedim kesinlikle tavsiye etmiyorum günlük şampuanlardan bi farkı yok demek isterdim dahada kötü saçı kuru güçsüz bırakıyor dökülmesine sebebiyet veriyor fiyatına yorumlara aldanarak aldım ayrıca saç dökülmesi rectiwa nashi dökülme karşıtı kullanmanızı öneririm,tarafsız
bakalım anlatıldığı gibimi? kullandıkca görecem.,tarafsız
içerisinde kullanmaya bağlı baya çizikler vardı ben ikinci el almadımki sıfır bir ürün aldım yüzden puanı düşük verdim .....ürüne gelince güzel doğruyor soğanı püre yapmıyor küçük küçük yapıyor kuş başıları etleri kıyma yapıyorum gayet güzel doğruyor bence tek eksi tarafı alt kaymaz lastık parça gövdeye sabit değil size bunun ayaklısını vede sıfırını tavsiye edebilirim evt biraz sesli çalışıyor kullanılmayacak kadar değil beni sesi rahatsız etmedi yerli üretim markalarda var,tarafsız
ürün teslim edilmedi,tarafsız
iyi ürün,tarafsız
s yüksek iyi temiz hoparlörü bağlayınca bass geliyor s tize geçiyor bası pek algılamıyor anlamadım neden.. sade kabin oldumu bass ın gücünü hissediyorsunuz güçlü seferde s boğuk geliyor şarkılarda subbwofer sona aldığımızda ayarı sadece kabinden gelen s olduğu zaman.. bende creative a320 vardı onun haparlörü taktım s bass dengelendi,pos
gayet kullanışlı tavsiye ediyorum,tarafsız
beklediğim kadar kaliteli değil,tarafsız
kalite 0,tarafsız
zamanında 299 almıştım. kem mel 😎 böyle plastik duruyor fiyata lakin taş ağır tefal kalitesi. verilen para helal,tarafsız
hızlı kaynatıyor kaynama aşamasinda aşırı gürültülü çalışıyor son ıslık sesler çikarmaya baslayinca iade etmek zorundaa kaldık.,tarafsız
fiyatına göre güzel,tarafsız
güzel bir makine suyu kaynattıktan sonra stabil tutma derecesi yüksek. su sürekli kaynar modda sürekli bitiyor.,tarafsız
ürün güzel satıcı ilgisiz,tarafsız
"oldukça uygun bir ürün. kargosu, servisi üzmedi çabucak hallettiler. tavsiye edeceğim bir ürün. i̇nş ilerde bizi üzmez",tarafsız
hızlı kargo teşekkür ederim,tarafsız
gayet iyi çekiş gücü paketleme güzeldi çabuk geldi teşekkür ediyorum 🙏,tarafsız
güzel ürün.,tarafsız
ürün kullanisli,tarafsız
gayet iyi fakat mouse mavi değil .. düz siyah ..klavye bana uzun geldi .. başka bie problem yok gayet kaliyeli!,neg
"yedek olarak aldım.kurulum rezalet..win 10dan hala haberleri yok,dolayisiyle güncellenmemş.wi-fi parolasını elle kullanıcı kitapcığının arkasına yazmışlar..belki gazete kağıdının kenarından bir parça yırtıp üzerine yazmadıklarına şükretmek lazım..paranızı boşuna ürüne harcamayın..",tarafsız
fiyatına göre gayet başarılı.,tarafsız
alalı 5 sene oldu ilk sene cok memnun.dum zaman geçtikçe çekiş gücü azaldı..bazı yorumlarda filtrelerin ayda bir temizlenmesi gerektiği yazılmış ben haftada bir yapmama rağmen çekiş gücü berbat..bende tavsiye üzerine almıştım bin pişmanım dyson yada philip almayı dusunuyorum,tarafsız
"3-4 yildir m185 modelini kullaniyorum, bariz malzeme farkı var",tarafsız
arkadaşlar eşime doğum günü hediyesi aldım 1 haftadır kullanıyor memnun gerçekten alınacak telefon ihtiyacı olan arkadaşlar tereddüt etmeyin teknosada mağdur olmazsınız inanın çalışanlarına teşekkür ediyorum.,tarafsız
fiyatına göre güzel bir süpürge.,tarafsız
mükemmel güçlü,tarafsız
kötü çıprma gücü yada blender ezme gücü zayıf baya uğraşmanız laızm iade süremi geçirmiş olduğumdan geri yollayamaıdm elimde kaldı,tarafsız
"hızlı kargo, gayet iyi ürün , tavsiye ederim. amazzon güvenli alisverisi tavsiye ederim",tarafsız
15 gündür ürün elinize ulaşmıyorsa değerlendireceksiniz.,tarafsız
doktorumuzun tavsiyesiyle sulu makina kullanmaya başladık malzeme kalitesi iyi değil fakat ürünü kullandığınız zaman tozu dışarı vermediğini fark edebilirsiniz...tavsiye ederim.,tarafsız
malzeme kalitesi gerçekten hoş değil. fiyatının hakkını vermesi gerektiğini düşünüyordum. malesef beğenmedim. sıcak suyu görünce yamuldu.,tarafsız
zamaninda kargolandi.ilanda anlatildigi gibidiydi.,tarafsız
tavsiye etmem ürünü ilk açtığımda sadece orjinaline benzer olduğunu disaynın nekadar kalitesiz malzemeyifark ediyorsunuz. alırken birkez düşünün. ürün alibabadan bir çinli firmaya ürettirilmiş besbelli.,tarafsız
urun zaten kullandigim urun ancak surat kargo 5 gunde sikayet maille getirdi,tarafsız
sevk irsaliyesi geldi fatura göndermiyor musunuz?,tarafsız
ürünün dügmesi kırık geldi gonderirken kesin görerek gondermislerdir. hediye aldim utandım yemin ederim,tarafsız
