Phrase,Label
 haftayi gecti geleli kullaniyorum guzel begendim akmasi yok bulasmasi yok hemde kampanyali fiyatla aldim bu daha da hosuma gitti,Tarafsız
Olumlu yonleri Eve bir tane mikser almayi dusunuyordum bunun icin yaptigim arastirmalardan sonra Arzum marka bu tmikseri buldum bir arkadasimda kullaniyordu ve o da onerdi O yuzden hemen aldim Su anda kullaniyorum ve kullanimindan cok memnunum herkese tavsiye ederim,Olumlu
Bekledigimden de kotu cikti tavsiye etmiyorum,Olumsuz
Urun kirik cikti,Olumsuz
Caycidan cok memnun kaldimAlmak isteyenlere tavsiye ederim,Olumlu
"Mavi siparis ettim kirmizi geldimakina bozukkabloyu icine
cekmiyordurust bir  firma degilsikiniti oldugunda
ilgilenmiyorlarkaymakamlikta tuektici haklarina basvurdum",Olumsuz
Cok kaliteli bir urun,Olumlu
Siradan isitici pek duzgun degildi idare eder ama kucuk kapali alanlarda kullanmanizi tavsiye etmem maalesef isininca plastik kokusu geliyor,Tarafsız
Govdesinde cizikler var icinde kurumus su izleri var Teshir urunu gonderildigi dusunuyorum memnun kalmadim,Olumsuz
Urun guzel ancak tellerin kaynaklari zayif sanki,Olumsuz
Yaklasik  haftadir kullaniyoruz Ilk kullanim da dolan o toz haznesini gorunce biz bu evde nasil oturmusuz dedik ve uzun bir sure de diyecegiz  gunde bir supurup icinizi rahatlatiyorsunuz zaten sonrasinda Cekim gucu asiri iyikesinlikle dusunmeden alin,Olumlu
"Urunu  yildir kullaniyorum 
Olumlu yonleri cekis gucu cok iyi malzemesi saglam kolay kolay kirilacak gibi degil disariya toz vermiyor
Olumsuz yonleri sesi bir kac yil sonra yukseliyor hazneyi bosaltip icini temizlemek oldukca zahmetli ve pis bir is govdesi biraz buyuk ve agir 
Genel olarak fiyati uygun olsun iyi supursun toz cikarmasin  sesine ve haznesini temizlemeye katlanirim diyorsaniz alabilirsiniz Ben simdi bir supurge alacak olsam toz torbali daha pahali bir urun tercih ederdim",Tarafsız
Hediye aldim memmun kaldi,Olumsuz
Bekledigimden daha iyi cikti Kargoda gununde geldi Urunde isitmasi gercekten iyi derecede Tesekkurler,Tarafsız
Gorselde daha farkli cikmis plastigi cok kaliteli degil motor gucu cok guzel plastik aksami olan hazne cok tatminkar degil ama idare eder Urun ozensiz paketlenmisti Ustelik anbalajida yirtik ti ilkdefa boyle ozensiz bir paketlemeyle karsilastim,Olumsuz
Begenmedim saplari tutmuyor,Olumsuz
Nabiz olcumu hakkinda bilgi almak istiyorum Dogrulugundan emin olabilir miyiz Bende zaman zaman oldukca yuksek cikiyor Normal nabizda kontrol edildiginde dogru cikiyor fakat yukseldiginde fazla mi gosteriyor bilemedik suphe ettik,Olumsuz
Ses kalitesi cok iyi degil ama fiyatina gore gayet iyi,Olumsuz
Portakallari biraz bastirinca zorlanmaya basliyor ve garip disli sesleri cikarmaya basliyor toplamda  sefer kullanmisimdir ikinci kullanimda bu durum basladi ve uzun sure dayanmayacagini dusunuyorum Kaliteli ve saglam bir urune benzemiyor ozetle,Olumsuz
Urun verilen paraya gore kalitesiz ben begenmedim aldik ama ,Olumsuz
Son kullanma tarihine ay kalan urun geldi bilginiz olsun,Tarafsız
Cok pratik ve cok kolay temizleniyor Artik meyvelerm bozulmuyor Internetten smoothie tariflerine bakip yaparsaniz cok guzel tadlar elde edersiniz meyvesine gore ,Olumlu
BegenmedimMagaza ile iletisim kurmak oldukca guc,Olumsuz
BEYAZ ISTEDIK SIYAH GELDI URUNU BU AKSAM KULLANDIK GAYET GUZEL PATATES KIZARTTI  CIT KIRILDIM BIR URUNE BENZIYOR O CIKIYOR BU CIKIYOR VS  AYRICA DONME OZELLIGI GUZEL PATATESLERDE GRAM YAG BIRAKMIYOR,Tarafsız
Urun gorunus olarak gayet guzel kargo ve servis hizmeti de cok iyi Ocak ve aspiratorle ilgili herhangi bir sikinti yok malzeme cok kaliteli ancak firin performansi cok iyi degil Diger firinlara gore pisirme suresi iyi degil,Tarafsız
verdiniz paraya degmez sorun cikartip duruyor,Olumsuz
Cok para verdim ama pek fakini hissedemedim mecburen gittim internetten likit keratin dip bakim yagi aldim su an saclarda dokulme kesildi sadece urun  ay yettti ama sacim da sonradan hic dokulmedi,Tarafsız
"demirdokum dedik vaillant satin almis da olsa yerli uretimdir dedik
arastirmadan aldik cin mali cikti Urun kalitesi kotudur iyidir bir
sure kullanmadan yorum yapamam ama cin mali oldugunu bilseydik almazdik",Olumsuz
kargo hizli gonderildi tesekkurlergelelim uruneokudugum bircok yoruma katiliyorumcok yolun basinda bir teknoloji yani bu tarz bir urunde yuksek fiyatli ust segmentler almak icin biraz erkenalayim bakayim merakim gitsinnasil birsey acaba derseniz gonul rahatligi ile alabilirsinizurun yapisi geregi tok saglamlik hissi veriyor fakat lens ayar dugmeleri biraz daha kaliteli olabilirmisama saga sola ve one arkaya ayar kombini guzelmuhakkak urunde kullanilan lensin ve telefonunda onemi buyuk lakin is aslinda bu tarz cihazlar icin yapilmis telefon uygulamalarinin kalitesinde bitiyorkimi uygulama denedim kotu kimi uygulama denedim gercekten vaybe dedim kumanda orta halli ne saglam ne kotu is gorur sonuc olarak  hevesinizi almak merakinizi gidermek icin alin gayet guzel sizi bu teknoloji ile tanistirmayi basaracak guzel bir urun guzel bir urun ama cok yuksek beklentilerle almayin fakat yuksek beklentilerlle yuksek fiyatlilarida almayin hic gerek yok bir diger konu goz sagliginiz kesinlikle abartmayin gozluk parasinin mislini doktora verirsinizcocuklara ebeveyn kontrolunde ve belirli zaman dilimlerinde oynatin aman once saglikkafa ve burun yapima gore mi bilmiyorum benim burnum acimadi gayet rahat bir urun insallah yorumum urunu almak isteyenlere isik tutmusstur saygilar,Tarafsız
"guzel ama onceki modernim tplink gibi cekin gucu  abartili yorumlara
inanmayin birde vifi yi modem uzerinden acip kapatamiyorsunuz tus var
ama ise yaramiyor",Tarafsız
"mavi renktebaldim ve harika tam istedgm gbi geldi alicak olanlar hic
tereddut etmeden alsin",Olumlu
Bence saat cok guzel  aydir kullaniyorum Allaha sukur bozulmadi,Olumsuz
Bende de bu model den var ama keserken birden  icinde bulunan kucuk yuvarlak mil kurtuluyor zirt birt anca onu yerinden cikartip tekrar takiyorum bozuk cihaz Philips e yakistiramadim,Olumsuz
Normal cift kapili uzdolaplarina gore kucuk bir buzdolabidir Ben yazlik icin aldim Isimizi goruyor Tavsiye ederim,Olumlu
Orta kalitede bir urun bu fiyata bu urun diyebilirim  Hizli kargolama icin tesekkurler,Tarafsız
"Urunden menmun kalmadim gelir gelmez kullanmadan karti bozuk cikti
servis halleti ic kism birlesen yerlerinde silikon var yapmac gibi
duruyor vestelin servisine sozum yok hizlilar",Olumsuz
Cok sorunsuz bir sekilde elimize ulastikullanisli bir makine kesinlikle tavsiye ederim ,Olumlu
bu fiyat icin cok basarili bir telefon siradan bir kullanici icin fazlasiyla yeterli,Olumlu
"Cok ilgiliydiler Hemen arayip surec hakkinda bilgilendirdiler Kargomu
siparisten  saat gecmemisti ki kargoladilar  saat gecmemisti ki
urunu kullanmaya basladim Cok tesekkur ediyorum",Olumlu
HALEN KULLANMADIK INSALLAH SORUN CIKARMAZ,Tarafsız
Pek bekledigim gibi cikmadi ne yazik ki ,Tarafsız
Daha denemedim ama guzel cekecegini dusunuyorum,Olumlu
Bozuk geldi bir kere dahi tel sarj etmiyor,Olumsuz
Urun iphone X telefonumu cok yavas sarj ediyor ve ciddi anlamda isinmasini sagliyor QI destekli hizli sarj ozelligine sahip olan adaptor kullanmama ragmen bu kadar yavas sarj etmesini anlamiyorum Ornek vermek gerekirse tam sarj suresini  saat civari diyebilirim Hatta ayni anda telefondan muzik dinleyeyim derseniz sarj yuzdesi sabit kaliyor yani sadece muzik calmayi besleyebiliyor,Olumsuz
Genel anlamda ofiste is goren bir mouse fakat su gibi pil tuketiyor Bilginiz olsun,Tarafsız
"urun cok iyi servisi kendileri hallediyor gelip kuruyorlar tek
kelimeyle harika bir urun  aydir kullaniyoruz yorumu daha yeni
yaziyorum su ana kadar da bir problem cikmadi",Olumlu
urun beklentileri karsilayacak duzeyde malzeme kalitesi iyi kutu farkli oldugunu gosteriyor tasima kilifi ovguyu hak ediyor sarj hizi iyi zor zaman dostu olacagi belli anker mi xaiomi arasinda kalmistim pisman etmedi xaiomi alinca ondan da bahsederim,Tarafsız
Avantajlar   gb ram ve  mAH pilbr Cok basarili bir cihaz tavsiye ederim,Olumlu
"Toz alma kapasitesi iyi degis ayrica sagindan solundan cok fazla disari
toz kaciriyor",Olumsuz
"Ilgisiz ve  ukala Satici Faturayi sarf malzemesi olarak kesiyor
Garantiye giren urunlerin Faturalarinin kesinlikle Marka model
belirtilerek kesilmesi gerekir Zaman bulursam konu ile ilgili Maliye ve
Tuketici haklarina basvuracagim",Tarafsız
Urun mukemmel siddetle tavsiye ederim cekimgucu harikaaaa sesi biraz fazla ama marifetlerinin yaninda onemi Yok,Olumlu
cok iyi performans,Olumlu
Tam bekledigim gibi guzel bir urun,Olumlu
bu paraya bu cihaz harika gunde geldiayni gun servisi aradim geldi kurdular daha ne olsun,Tarafsız
"Bu firini uzun zamandir almak istiyoduk  bu saticida fiyati uygundu
biraz o yuzden burdan aldikSaticiya ilgisinden dolayi tesekkur ediyorum",Olumlu
Bu sandisk ssd sadece windows  formati aliyor bilginiz olsun,Olumsuz
bence cok kullanisli bir urun,Olumlu
tavsiye ediyorum bulasiklari tertemiz yikiyor  dakikalik yikama programi var super tereddut alabilirsiniz simdilik sorunsuz calisiyor  gun icerisinde  urun geldi montaji yapildi TSKLER HEPSIBURADA,Olumlu
Istedigim kiloda en uygun fiyatta bu vardi sekil olarakta hosuma gitmisti ama gercekten iyi ki aldim sessiz sadece su alirken sesi cikiyo ic haznesi cok genis bazi  kilo makinalar var cok dar agiz kismi ben battaniyeyi rahatca koyuyorum icine Bi ozelligide her programda sicakligini ve devrini ayarliyabiliyosun Mesala gunluk dk derece  devir var Sen onu dkda derece drrece derece  elinde ayarlayabiliyosun Cocuk kilidide mevcut Ve makinanin icinde iki haftaya yakin harika bi koku yayildi kapagini kapatmiyordum evin giris kapisina kadar geliyordu,Tarafsız
Su kaynayinca atmiyo dugmesi alt platforma da tam oturmuyor cok kalitesiz yayinlarlarsa okursunuz,Olumsuz
Mutfakta isimi kolaylastirdi hep elimin altinda kullanmasi temizligide pratik Cook memnunum,Olumlu
Hediye olarak almistim cok kullanisli,Tarafsız
Annem icin urunu satin aldim yasli oldugu icin cok temizlik yapamiyor ama yinede evde bulunmasi gereken bir urun toz torbasiz olusu iyi cok fazla filtre ile ugrasmiyorsunuz haznesi genis gucu yuksek iyi ve saglam kaliteli parcalari var,Olumlu
hic verim alamadiksu an kullanmamiyoruz,Olumsuz
Cuma gunu verdimpazartesi elime ulasti ayrica sorunsuz calisiyor ancak uzerine koydugum suyu en fazla ca kadar isitabildimsicaklik  arasina geldiginde otomatik alet kendini sogutma moduna aliyor,Tarafsız
Urun cok hizli geldi ust kismi biraz kucuk gbi geldi ama kullaninca daha net anlasilir diye dulunuyorum,Olumlu
sorunsuz guzel urun  tesekkurler,Olumlu
"abime almistim kolu komsu herkes  begendi  tane daha siparis verdik
urun  sesli olsa da fiyatperformansi cok iyi",Olumlu
Kapaticiligi orta denebilir Sacin kends dip rengine pek fazla etki etmiyor onceki boyali kisimlarda renk veriyor Fakat renk tonu muazzam guzel,Tarafsız
Bayildimmm rengi gorunusu Harika ceyizime aldim denedim isinmasi hizli insallah kullanincada memnun kalirim Korkmaz kalitesi zaten ayrica paketlenmesi kargo hizi mukemmel tesekkurler Trendyol,Olumlu
"Cihaz iyi ama kablo cok kisa Bu kadar da malzemeden calinmaz ki Ayagi
en ustteyken kablo Pirize bile yetismiyor Baska bir markanin isiticisi
var  yada  metre uzunlugunda",Tarafsız
tatminkar,Olumlu
Temizlemesi gayet kolay suyla torbayla vs ugrasmiyorsunEmis gucu gayet iyi ogrenciler icin ideal,Olumlu
cok hizli teslimat hemen serviskurulum cok guzel yikiyorkuru gibi cikiyor neredeyse,Olumlu
"Urunu elinize ulasirsa ki bunda kargonun hicbir cabasi yok problemsiz
bir klima",Olumsuz
Urun cok guzel paketlenmis bir sekilde geldi ve urundenden de cok memnun kaldim,Olumlu
cekim kuvveti idare eder ama sessiz calistigi hikaye ldigin baya baya gurultulu ses cikariyor,Tarafsız
"Hepsiburadacomun HepsiExpress hizmetini kullanarak siparis verdim Hizmet konusunda belirttigim saatlerin disinda bir saatte teslim yapildi Bu konuda hizmetin bence biraz daha iyilestirilmesi gerekiyor Butun bir Cumartesi gunumu kargo gelecek diye beklemek zorunda kaldim ve ustune ustluk belirttigim saatler disinda bir zaman araliginda geldi

Urune gelecek olursak benim icin en onemli kriter su damlatmamasiydi Bir kac defa kullandim fakat hic damlatmayla karsilasmadim Bu anlamda memnun kaldigimi soyleyebilirim Urunun su haznesi yeterli seviyede fakat cok fazla su harciyor Iki bardak su ile  tshirt  pantolon utuleyebildim ancak 

Genel olarak memnunum",Olumlu
MerhabaDisplayport girisine bagladigim zaman sinyal yok ikazi aliyorum desteginizi rica ederim,Olumsuz
 gun icinde elime ulasti kurulumunu yaptim ilk basta biraz zorlanmama karsi kurulumunu yaptim tek bi sorun oldu cihazin arayuzune girmek baya ugrastirdi oda cihazdan mi bilgisayardan mi bilmiyorum  gundur kullaniyorum hic kopma olmuyor gayet guzel bir cihaz tavsiye ederim,Tarafsız
Olumsuz yonleri Cooook yavas calisiyor,Olumsuz
"Urun cok kalitesiz cift motor var ama calismiyor Takali  ay oldu isik
acma kapamasi bozuldu ucuz alacak dahar zengin olmayin",Olumsuz
Fiyat ve ozellikleri bakimindan gayet guzel telefon Selfi kamerasinda flas var siz dusunun artik Kargo hizliydi ama telefon icin bana biraz ozensiz paketlenmis geldi,Olumlu
"Bu demlik guzel tavsiye ederim talimatlarina uyulursa kafadan  sene
sorun cikarmaz kisaca Kelepirden alin",Olumlu
Basarili,Olumlu
"Urun hakkinda sordugum sorulara magaza cevap vermedi Horoz Kargo
lojistik firmasinin Batmanda ve Kozluk Subesi yokmus Bu bi eksiklik
Ayrica Kargoyu eve kadar goturmeyip ortak noktada bulusarak Buzdolabini
teslim alabildik",Tarafsız
"Begenmedim cunku ttnetin verdigi bu midelin cok daha altinda bi vdsl
kullaniyordum bunun yorumunda daha fazla alan kapsar deniliyordu eski
vdsl den daha kotu sinyal gucu",Olumsuz
"Dyson V Absolute
Filtresi yikandiktan sonra en az  gun ortalama  gun tam kurumasi gerekiyormusCok cok az nemli dahi olsa takilir kullanilirsa ana karti bozuluyorgaranti disi oluyor fiyat  tlYedek filtre isterseniz  tlParca satisiyla normal bir supurge ucreti daha odemis oluyoruzKullanimi hassaslik gerektiriyor",Olumsuz
cokk guzel geldi tesekurler insalh memnun kalirim ceyizlik aldim insalh umdugum gibi cikar,Tarafsız
gayet kullanisli,Olumlu
Fiyatina gore urun cift motor ama oldukca zayif cekim gucu,Tarafsız
Bir cok kablosuz klavye mouse set arastirdim iclerinde orta seviyede kaliteli alinabilecek bu urunu buldum Mediamarkt indirim yapinca da almamazlik olmazdi,Tarafsız
kendi kucuk marifeti buyuk gibi,Olumlu
Indirimde olmasi sebebiyle aldim ve memnun kaldim Kirpikleri guzel uzatiyor ancak dolgunluk saglamiyorAyrica urun geldiginde koruma bandi yoktu Bu da bende urunun kullanilip kullanilmadigi konusunda tereddut olusturdu Bu konuda ozen gosterilmesi urunu alanlar ve satanlar icin daha guzel ve problemsiz olur diye dusunuyorum,Tarafsız
Servi teslim ediyor Urun parasina gore gayet guzel tavsiye ederim,Tarafsız
Begendik  bardak cay garantili,Olumlu
mause posette geldi hic bir korumasi yoktu ve sol tiki kirik calismiyo ,Olumsuz
Cokiyi  aydir kullaniyorum ben sana bir sey olmaz,Olumlu
Olumlu yonleri ayni gun kargoya verildiertesi gun aldim kullandim belirtilen ozelliklere uygunmemnun kaldim,Olumlu
Kotu yorumlara inanmadim ve hata yapip aldim arkadaslar sakin almayin modemin yaninda durursaniz sorun yok ama biraz uzaklasin hemen kopmalar oluyor wifisi cok sikintili kablolu baglantida sorun yasamadim fakat wifi bir ise yaramiyor,Olumsuz
fiyatina gore gayet guzel ,Olumlu
"Urun kirilmis sekilde geldi Urunu evde cocuk teslim aldigi icin teslim
esnasinda kargocuyla tutanak tutulamadi Mahazanin musteri hizmetleride
ipe un serdiBirdaha asla sitede alisveris yapmam",Olumsuz
Bizim eski makine bildiiin traktormus,Olumlu
"  DEFA AYNI URUNDEN SIPARIS VERDIM 

IKISI DE ARIZALI CIKTI GERI IADE ETTIM",Olumsuz
kamera ozelligi ve sarji telefonu almaniz icin onemli bi sebep sabah den aksam ye kullandim oyun oynamadim normal gunluk kullanimda iste mesajlasma  foto  video izleme gibi seylerle den a dustuparmak okuyucu ve yuz tanimada iyi,Olumlu
"Malzeme kalitesi fiyatla uyumlu  Ama ses kalitesi pazar isi  TL
lik kulakliklardan  derece ustte  Bazi tizlerde parazitvari cizirtilar
geliyor Bas yok Radyo dinlenebilir Tum detay sesleri ve bas
isteyenler icin uygun degil  TL arasi sony veya philips
kulakliklardaki ses kalitesi bile daha iyi sayilir",Olumsuz
"arkadaslar urun fiyata gore normal ama oyun oynamk icin alcaksaniz sakin
almayin cok dandik bi urun kessinlikle almayiniz bende oyin icin
almistim ama hayal kirikliga ugradim Diyer utunler ayni fiyattaydi ve
ama oyun klavyesiydi keske o klavyeden alsaydim cook pismanim",Tarafsız
Aldigim urunu farkli bilgisayarlarda farkli portlara takarak defalarca denedim ancak hicbir sekilde calismadi Maalesef tak cikar yaparken veri giris soketi de hasar gordugu icin iade de edemedim ve SANDISK GB SSD cope gitti,Olumsuz
Aldik  ay oldu cekim gucu cok zayif yeni supurge bakiyorum,Olumsuz
 senesini devirdi ve masallah diyim tik demedi suyunu degistir devam calismaya malzemesinde de kesinlikle eskime olmadi hanim annem yardimci bayan hepsi memnun dusunenlere tavsiye olunur,Olumlu
Cok guzel bir urunUzun suredir kullaniyordum Birtanede anneme aldim  Hizli kargolama icinde tesekkurler,Olumlu
Esim begendigi icin anneme de aldim gayet iyi urun Adres ismini kargocu benim adim zannetti adres cikartmalari kafa karistirici olabilir,Olumlu
Olumlu yonleri satici firmaya nasil ulasabiliriz renk konusunda,Tarafsız
hizli teslimat guzel urun,Olumlu
bu kalitede ve bu fiyata cok guzel urun tavsiye ederim,Olumlu
Vestel Ankara Polatli ilcesi Vestel bayiden utu aldik eve gidip denedik su puskurtmesi bozuk cikti bayi aradik degisim veya iade talep ettik servise goturun dedi servise goturduk biz bunu Ankara kucuk aletler onarim merkezine gonderiyoruz dediler ben tamir istemiyorum degisim yada iade talep ediyorum dedim tmm diyerek o sekilde mail atip kargo yaptilar  gun sonra aradilar gelip urunu alin dediler gizlice tamir yapip urun normal diyerek geri gondermisler bizi enayi yerine koydular tum tuketicilere duyurulur,Olumsuz
súper bir hediye oldu tesekkurler,Olumlu
Urun hakkinda bir suru sacma sapan yorumlar var yok su akitiyor yok kirisiklik acmiyor vb hic birine inanmayin alali  gun oldu ve cok memnunum urun kirisikliklari gayet iyi aciyor cift cizgileri hemen yok ediyor ve su akitmiyor Uzun yillar kullanilabilecek bir utu ayrica alahomesa guzel paketlemesi icin cok tesekkur ederim,Olumlu
"Bahcivan BK K ile komsularim gurultu sikayeti ettikleri icin
Bahcivan kontrol cihazi aldim ye kadar dusursem bile trafo sesi
geliyordu zZzZzZz olarak Daha sonra yaptigim arastirmalar sonucu dusuk
guc tuketimi nispeten daha kucuk motor daha fazla fan yapragi sayisi
ve daha dusuk gurultu seviyesi nedeniyle bu urunden  adet siparis
verdim Urunlerin montajini yaptim fakat yine bahsettigim trafo sesi
nispeten daha az olsa da bu urunde de mevcuttu Fanlari a kadar
hem dimmer hemde orjinal kontrol cihazi ile kismama ragmen bu trafo
sesini azaltamadim En dusuk en yuksek hic fark etmiyor ve trafo sesi
var minimal DB ses uretiyor sacma sapan komsulara sahip olanlar
plastik modellere baksa iyi  olur Komsularin sikayet ettigi ses fan
uflemehava akim sesi degil direkt trafo sesine benzer zZzZzZzZz sesi",Tarafsız
